,itemcode,warehousecode,transactiondate,transactioncode,transactionqty
30280,5359351.B,MTG,2022-04-12,BR,225.000000
30281,602604,MTG,2022-04-12,BR,-150.000000
30282,602604,MTG,2022-04-12,BR,150.000000
30283,602604,MTG,2022-04-12,BR,150.000000
30284,83200.B,MTG,2022-04-12,BR,2800.000000
30285,902804,MTG,2022-04-12,BR,756.000000
30286,905000,MTG,2022-04-12,BR,200.000000
30287,905000-KITS,MTG,2022-04-12,BR,746.000000
30288,920016,MTG,2022-04-12,BR,725.000000
30289,94900.B,MTG,2022-04-12,BR,2000.000000
30290,96100.B,MTG,2022-04-12,BR,2800.000000
30291,KIN16,MTG,2022-04-12,BR,600.000000
30292,OS022014,MTG,2022-04-12,BR,2210.000000
30293,OS022014,MTG,2022-04-12,BR,4420.000000
30294,OS022016,MTG,2022-04-12,BR,3920.000000
30295,OS022016,MTG,2022-04-12,BR,19600.000000
30296,OS022022,MTG,2022-04-12,BR,3920.000000
30297,SPW016,MTG,2022-04-12,BR,225.000000
30298,026014N,MTG,2022-04-13,BR,1680.000000
30299,027010,MTG,2022-04-13,BR,70.000000
30300,027010DGP-A,MTG,2022-04-13,BR,25.000000
30301,027110,MTG,2022-04-13,BR,30.000000
30302,052000G8/16,MTG,2022-04-13,BR,29.250000
30303,052000G8/16,MTG,2022-04-13,BR,29.250000
30304,081500FF,MTG,2022-04-13,BR,100.000000
30305,081500FF-KITS,MTG,2022-04-13,BR,400.000000
30306,081700N,MTG,2022-04-13,BR,300.000000
30307,081700NC,MTG,2022-04-13,BR,75.000000
